Cod_Loc,IdProvincia,IdDepartamento,Categoria,Provincia,Localidad,Nombre,Domicilio,CP,Telefono,Mail,Web
42021020,42,42021,Editoriales de Libros,La Pampa,Santa Rosa,Voces,RaÃºl B. DÃ­az 214,6300.0,419414,editorialvoces@cpenet.com.ar,www.cpe.com.ar/EditorialVoces
46014010,46,46014,Editoriales de Libros,La Rioja,La Rioja,Funlar/EUDELAR,Av. Luis M. de la Fuente s/nÂº,5300.0,457098,lrvargas@unlar.edu.ar,www.unlar.edu.ar
50021010,50,50021,Editoriales de Libros,Mendoza,Godoy Cruz,The Bhaktivedanta Book Trust Argentina,20 de junio 1545,5501.0,,,
50028020,50,50028,Editoriales de Libros,Mendoza,Guaymallen,Qellqasqa,Pascual Toso 411,5519.0,4325833,editorial@qellqasqa.com.ar,qellqasqa.com.ar
50028020,50,50028,Editoriales de Libros,Mendoza,Guaymallen,Un. Juan Agustin Maza,Av. Acc. Este Lateral Sur 2245,5519.0,4056223,,
50063090,50,50063,Editoriales de Libros,Mendoza,Lujan de Cuyo,SitecÂ S.A.,San MartÃ­n 5790,5507.0,5620800,,
50007010,50,50007,Editoriales de Libros,Mendoza,Mendoza,Bambali Ediciones I Y M.V. Sloss,Belgrano 1093,5539.0,3630896,,
50007010,50,50007,Editoriales de Libros,Mendoza,Mendoza,Ed. De La Un. Del Aconcagua,Catamarca 147,5500.0,5201681,,
50007010,50,50007,Editoriales de Libros,Mendoza,Mendoza,EDIUNC,Centro Universitario,5500.0,4050024,ediunc@uncu.edu.ar,www.ediunc.uncu.edu.ar/
50007010,50,50007,Editoriales de Libros,Mendoza,Mendoza,Zeta Editores,Ituzaingo 1422,5500.0,,,
54028030,54,54028,Editoriales de Libros,Misiones,Posadas,EDUNAM - Editorial Universitaria de la Universidad Nacional de Misiones,FÃ©lix de Azara 1552,3300.0,428601,produccion@editorialunam.com.ar,
58035070,58,58035,Editoriales de Libros,NeuquÃ©n,Neuquen,Ediciones del Sur,Castelli 1100,8300.0,4475953,info@edicionesdelsur.com.ar,http://www.edicionesdelsur.com.ar/
58035070,58,58035,Editoriales de Libros,NeuquÃ©n,Neuquen,Ediciones Pido la Palabra,CayastÃ¡ 36,8300.0,155046442,,www.enseÃ±arlapatagonia.com.ar
58035070,58,58035,Editoriales de Libros,NeuquÃ©n,Neuquen,Editorial Diamante,Sargento Cabral 963,8300.0,4430601,administracion@guiacores.com.ar,
58035070,58,58035,Editoriales de Libros,NeuquÃ©n,Neuquen,Editorial Kuruf,RepÃºblica de Italia 652,8300.0,,editokuruf@gmail.com / dyekuruf@yahoo.com.ar,https://editorialkuruf.wordpress.com
58035070,58,58035,Editoriales de Libros,NeuquÃ©n,Neuquen,Editorial PatagÃ³nia Activa,Carlos H rodriguez 260,8300.0,4474333,editorial@patagoniaactiva.com,
58035070,58,58035,Editoriales de Libros,NeuquÃ©n,Neuquen,EDUCO - Editorial Universitaria del Comahue,Buenos Aires 1400,8300.0,,,www.uncoma.edu.ar
58035070,58,58035,Editoriales de Libros,NeuquÃ©n,Neuquen,Ruedamares,Gobernador Elordi 3505,8300.0,4461117,info@editorialruedamares.com.ar,editorialruedamares.com.ar/
62021060,62,62021,Editoriales de Libros,RÃ­o Negro,San Carlos de Bariloche,Caleuche,Av. Bustillo 12.523,4140.0,4461478,magaizaguirre@gmail.com,
62007090,62,62007,Editoriales de Libros,RÃ­o Negro,Viedma,Fondo Editorial Rionegrino,Sarmiento 643,8500.0,425621,,https://www.facebook.com/FondoEditorialRionegrino/
62007090,62,62007,Editoriales de Libros,RÃ­o Negro,Viedma,Universidad Nacional de RÃ­o Negro,Belgrano 526,8500.0,442045,editorial@unrn.edu.ar,http://editorial.unrn.edu.ar/
66028050,66,66028,Editoriales de Libros,Salta,Salta,Artenautas / Crear,San MartÃ­n 174,4400.0,,,
66028050,66,66028,Editoriales de Libros,Salta,Salta,Artes GrÃ¡ficas Crivell,Caseros 1551,4400.0,,,
66028050,66,66028,Editoriales de Libros,Salta,Salta,Ediciones Triunfo (FundaciÃ³n Antares),J. M. LeguizamÃ³n 998,4400.0,4031438,,https://www.facebook.com/FundaciÃ³n-Antares-Ediciones-Triunfo-
66028050,66,66028,Editoriales de Libros,Salta,Salta,Editorial Milor,Mendoza 1221,4400.0,,,
66028050,66,66028,Editoriales de Libros,Salta,Salta,"EUCASA, Editorial de la Universidad CatÃ³lica de Salta",Pellegrini 790,4400.0,4268863,,
66028050,66,66028,Editoriales de Libros,Salta,Salta,"EUNSA, Editorial de la UNS",Av. Bolivia 5150,4400.0,4258707,eunsa@unsa.edu.ar,www.unsa.edu.ar
66028050,66,66028,Editoriales de Libros,Salta,Salta,Fondo Editorial Ministerio de Cultura y Turismo,Caseros 460,4400.0,,,
66028050,66,66028,Editoriales de Libros,Salta,Salta,Libreria Rayuela,Alvarado 570,4400.0,4312066,,
66028050,66,66028,Editoriales de Libros,Salta,Salta,Mundo GrÃ¡fico Salta Editorial,Cordoba 714,4400.0,4234572,arte@mundograficosa.com.ar,www.catalogomundoeditorial.com
66028050,66,66028,Editoriales de Libros,Salta,Salta,Ulpiano (Textos JurÃ­dicos),Leguizamos 410,4400.0,,,
66028050,66,66028,Editoriales de Libros,Salta,Salta,VÃ­ctor Manuel Hanne Editor,Alvarado 2049,4400.0,,,
70028010,70,70028,Editoriales de Libros,San Juan,San Juan,"EFU, Editorial de UNSJ",Mitre Este 396,5400.0,,,www.unsj.edu.ar
74056150,74,74056,Editoriales de Libros,San Luis,San Luis,Nueva Editorial Universitaria - U.N.S.L,Av. Ejercito de los Andes 950,5700.0, 4520300 int. 5110,unslneu@gmail.com,neu.unsl.edu.ar
74056150,74,74056,Editoriales de Libros,San Luis,San Luis,PaynÃ©,Av. Lafinur 930,5700.0,4422037,rmorales@grupopayne.com.ar,
74035070,74,74035,Editoriales de Libros,San Luis,Villa Mercedes,Editorial Deaca,Pasaje Estanilao LÃ³pez 1048,5730.0,431732,anairodriguezq@hotmail.com,
74035070,74,74035,Editoriales de Libros,San Luis,Villa Mercedes,El Tabaquillo,Av. Mitre 1669,5730.0,15546346,editorialeltabaquillo@yahoo.com.ar,
78021040,78,78021,Editoriales de Libros,Santa Cruz,Rio Gallegos,Universidad Nacional de la Patagonia Austral /,Lisandro de la Torre y Ruta 3,9400.0,423505,,
82084270,82,82084,Editoriales de Libros,Santa Fe,Rosario,Beatriz Viterbo Editora,EspaÃ±a 1150,2000.0,4487521,,
82084270,82,82084,Editoriales de Libros,Santa Fe,Rosario,Ciudad GÃ³tica,Carrasco 1365,2000.0,6096738,ciudadgotica@hotmail.com,
82084270,82,82084,Editoriales de Libros,Santa Fe,Rosario,Corpus Libros,Tucuman 2180,2000.0,3735128,,
82084270,82,82084,Editoriales de Libros,Santa Fe,Rosario,Cuenta Conmigo Ediciones,Riobamba 689,2000.0,4819141,,
82084270,82,82084,Editoriales de Libros,Santa Fe,Rosario,Grupo Logos,Lagos 153 Bis,2000.0,4211292,,
82084270,82,82084,Editoriales de Libros,Santa Fe,Rosario,"Homosapiens, Ediciones",Sarmiento 825,2000.0,4253852,,
82084270,82,82084,Editoriales de Libros,Santa Fe,Rosario,"Juris, Editorial",Moreno 1580,2000.0,4267301,,
82084270,82,82084,Editoriales de Libros,Santa Fe,Rosario,Laborde Libros Editor,3 de febrero 1065,2000.0,,,www.labordeeditoronline.com.ar
82084270,82,82084,Editoriales de Libros,Santa Fe,Rosario,Nova Tesis Editorial JurÃ­dica,Moreno 1835,2000.0,481233,ventas@novatesis.com.ar,novatesis.com.ar
82084270,82,82084,Editoriales de Libros,Santa Fe,Rosario,Prohistoria Ediciones,Mitre 509,2000.0,4218266,,
82084270,82,82084,Editoriales de Libros,Santa Fe,Rosario,Reflexiones Para El Alma,Av. Pellegrini 1014,2000.0,4406273,,
82084270,82,82084,Editoriales de Libros,Santa Fe,Rosario,Ruiz Irma Liliana,Cochabamba 1773,2000.0,4210465,,
82084270,82,82084,Editoriales de Libros,Santa Fe,Rosario,"U.N.R., Editora",Urquiza 2050,2000.0,4802780,,www.unr.edu.ar
82063170,82,82063,Editoriales de Libros,Santa Fe,Santa Fe,Ediciones UNL,Facundo ZuvirÃ­a 3563,3000.0,4571101,masedran@unl.edu.ar,
82063170,82,82063,Editoriales de Libros,Santa Fe,Santa Fe,Impresos S.A.,Gdor. Vera 3825,3000.0,4528197,info@impresossa.com,www.impresossa.com
82063170,82,82063,Editoriales de Libros,Santa Fe,Santa Fe,Rubinzal Culzoni Editores,Salta 3464,3000.0,4555520,editorial@rubinzal.com.ar,www.rubinzal.com.ar
86049110,86,86049,Editoriales de Libros,Santiago del Estero,Santiago del Estero,"Lucrecia, Ediciones",Lavalle 50,4200.0,4219724,,
86049110,86,86049,Editoriales de Libros,Santiago del Estero,Santiago del Estero,Universidad Nacional de Santiago Del Estero,Av. Belgrano (S) 1912,4200.0,4509516,,
94014020,94,94014,Editoriales de Libros,Tierra del Fuego,Ushuaia,Editora Cultural Tierra del Fuego,Patagonia 68,9410.0,,tdfprensa@gmail.com,https://cultura.tierradelfuego.gob.ar/editora-cultural/
94014020,94,94014,Editoriales de Libros,Tierra del Fuego,Ushuaia,SÃ¼dpol,San MartÃ­n 1684,9410.0,602020,info@sudpol.com,
94014020,94,94014,Editoriales de Libros,Tierra del Fuego,Ushuaia,Utopias,Los Arrieros 88,9410.0,424552,info@editorialutopias.com.ar,editorialutopias.com.ar
90084010,90,90084,Editoriales de Libros,TucumÃ¡n,San Miguel de Tucuman,Editorial de la UNT,Crisostomo Alvarez 883,4000.0,4523140,edunt@rectorado.unt.edu.ar,www.unt.edu.ar
90084010,90,90084,Editoriales de Libros,TucumÃ¡n,San Miguel de Tucuman,Idiomagic,Suipacha 404,4000.0,4333037,,
6854100,6,6854,Diarios Impresos,Buenos Aires,25 de Mayo,La maÃ±ana,Calle 11 ,,466220.0,,http://www.lamanana.com.ar/
6588100,6,6588,Diarios Impresos,Buenos Aires,9 de Julio,El 9 de JulioÂ ,Av. Vedia 198,,6111112.0,redaccion@diarioel9dejulio.com.ar,http://www.diarioel9dejulio.com.ar/
6077010,6,6077,Diarios Impresos,Buenos Aires,Arrecifes,Imagen de ArrecifesÂ ,EuskalerrÃ­a 493,,451945.0,redaccion@diarioimagen.com.ar,
6035010,6,6035,Diarios Impresos,Buenos Aires,Avellaneda,Diario Popular,Estrada 1969,1872.0,42042778.0,redaccion@d.popular.com.ar,www.d.popular.com.ar
6035010,6,6035,Diarios Impresos,Buenos Aires,Avellaneda,La Ciudad de Avellaneda,Lamadrid 125,1870.0,42226705.0,laciudad@infovia.com.ar,www.laciudadavellaneda.com.ar/facebook Diario la Ciudad (de Avellaneda)
6049020,6,6049,Diarios Impresos,Buenos Aires,Azul,El TiempoÂ ,Belgrano 451,,426155.0,administracion@diarioeltiempo.com.ar,https://www.diarioeltiempo.com.ar/
6056010,6,6056,Diarios Impresos,Buenos Aires,Bahia Blanca,La Nueva Provincia,Rodriguez 55,8000.0,4590000.0,info@lanueva.coma,www.lanueva.com
6056010,6,6056,Diarios Impresos,Buenos Aires,Bahia Blanca,Sexta SeccionÂ ,Ciudad de Cali y gral. Angel PeÃ±aloza,,,,https://www.lasextaseccion.com.ar/
6063010,6,6063,Diarios Impresos,Buenos Aires,Balcarce,La Vanguardia,Av. Chaves  280,7620.0,422477.0,info@diariolavanguardia.com,www.diariolavanguardia.com
6063010,6,6063,Diarios Impresos,Buenos Aires,Balcarce,El Diario,Calle 17 NÂ° 792,7620.0,431500.0,elsemanal@infovia.com.ar,http://eldiariobalcarce.com.ar/
6084020,6,6084,Diarios Impresos,Buenos Aires,Benito Juarez,El FenixÂ ,Av. Libertad 50,,451277.0,info@elfenixdigital.com,https://www.elfenixdigital.com
6098010,6,6098,Diarios Impresos,Buenos Aires,Berisso,El Mundo de BerissoÂ ,Av.Montevideo 1400,,4612621.0,redaccion@semanarioelmundo.com.ar,https://semanarioelmundo.com.ar
6105060,6,6105,Diarios Impresos,Buenos Aires,Bolivar,La MaÃ±anaÂ ,Alvear 47,,424600.0,,http://www.diariolamanana.com.ar
6112010,6,6112,Diarios Impresos,Buenos Aires,Bragado,La Voz de Bragado,I. Suarez 326,,430200.0,lavozdebragado@speedy.com.ar,www.lavozdebragado.com.ar
6126030,6,6126,Diarios Impresos,Buenos Aires,Campana,La Autentica DefensaÂ ,Av. Ing. Rocca 161,,423631.0,info@laautenticadefensa.com.ar,
6147030,6,6147,Diarios Impresos,Buenos Aires,Carlos Casares,El OesteÂ ,Hipolito Yrigoyen 155,,452646.0,info@periodicoeloeste.com.ar,http://www.periodicoeloeste.com/
6147030,6,6147,Diarios Impresos,Buenos Aires,Carlos Casares,Nueva imagen,Almirante Brown 138,,451030.0,,https://www.periodiconuevaimagen.com.ar
6217010,6,6217,Diarios Impresos,Buenos Aires,Chascomus,Diario El Fuerte,Belgrano  174,,423096.0,,www.prensaescrita.com/adiario.php?codigo=ARG&pagina=usuarios.advance.com.ar/elfuerte
6217010,6,6217,Diarios Impresos,Buenos Aires,Chascomus,El Cronista,Moreno 46,,422758.0,,www.elcronistadiario.com
6224010,6,6224,Diarios Impresos,Buenos Aires,Chivilcoy,La Razon de Chivilcoy,Sarmiento  74,,434900.0,redaccion@larazondechivilcoy.com.ar,www.larazondechivilcoy.com.ar
6196010,6,6196,Diarios Impresos,Buenos Aires,Coronel Pringles,El Diario de PringlesÂ ,ColÃ³n NÂ° 848,,463874.0,eldiario@pringles.com.ar,http://www.eldiariodepringles.com.ar/
6196010,6,6196,Diarios Impresos,Buenos Aires,Coronel Pringles,El orden,Leandro N. Alem 1022,,444187.0,,http://www.elorden.com/
6203020,6,6203,Diarios Impresos,Buenos Aires,Coronel Suarez,Nuevo DiaÂ ,JunÃ­n 98,,430380.0,,http://www.nuevodiadigital.com/
6238010,6,6238,Diarios Impresos,Buenos Aires,Dolores,CompromisoÂ ,Moreno 101,,44245.0,,http://www.compromisodiario.com.ar/
6252010,6,6252,Diarios Impresos,Buenos Aires,Escobar,El Diario de EscobarÂ ,Av. Belgrano 567,,4422221.0,info@grupoeldiario.com,https://eldiariodeescobar.com.ar/
6270010,6,6270,Diarios Impresos,Buenos Aires,Ezeiza,PeriÃ³dico la 205Â ,s/d,1804.0,,,http://www.la205.com.ar/
6270010,6,6270,Diarios Impresos,Buenos Aires,Ezeiza,La Palabra de Ezeiza,TucumÃ¡n 142,1804.0,42326274.0,ezeizaediciones@yahoo.com.ar,http://www.lapalabradeezeiza.com.ar/
6274010,6,6274,Diarios Impresos,Buenos Aires,Florencio Varela,Mi CiudadÂ ,Av. San Martin 733,,42552595.0,diariomiciudadvarela@yahoo.com.ar,https://www.miciudadenlinea.com.ar/
6274010,6,6274,Diarios Impresos,Buenos Aires,Florencio Varela,Varela al DiaÂ ,Av.12 de Octubre NÂº 499,,43555555.0,,http://varelaaldia.com.ar
6277020,6,6277,Diarios Impresos,Buenos Aires,General Ameghino,El Ojo AmeghinenseÂ ,BÂ° Obrero C. 46 ,,15456819.0,lamarcadelincoln@yahoo.com.ar,http://www.elojoenlinea.com.ar/
6315010,6,6315,Diarios Impresos,Buenos Aires,General Juan Madariaga,El Mensajero de La Costa,C. Madariaga  225,,424657.0,elmensajero@telpin.com.ar,www.diario-elmensajero.com.ar
6364030,6,6364,Diarios Impresos,Buenos Aires,General Rodriguez,El VecinalÂ ,2 de Abril 775,1748.0,4853470.0,semanarioelvecinal@gmail.com,https://es-la.facebook.com/elvecinal/
6392050,6,6392,Diarios Impresos,Buenos Aires,General Villegas,ActualidadÂ ,San MartÃ­n 223,,421315.0,info@diarioactualidad.com,http://diarioactualidad.com/
6413050,6,6413,Diarios Impresos,Buenos Aires,Junin,Democracia,Rivadavia 436,,446111.0,diario@diariodemocracia.com,www.diariodemocracia.com
6413050,6,6413,Diarios Impresos,Buenos Aires,Junin,La Verdad,Roque Saenz Pena 167,6000.0,443610.0,laverdad@satlink.com.AR,www.laverdadonline.com
6441030,6,6441,Diarios Impresos,Buenos Aires,La Plata,Primera PaginaÂ ,Calle 7 NÂº 94,,4210421.0,primerapaginadiario@yahoo.com.ar,http://primerapagina.info/
6441030,6,6441,Diarios Impresos,Buenos Aires,La Plata,Diario Extra,Calle 49 535,1900.0,4220054.0,info@diarioextra.com.ar,www.diarioextra.com.ar
6441030,6,6441,Diarios Impresos,Buenos Aires,La Plata,El Dia,Diagonal 80 817,1900.0,4232996.0,correo@eldia.com,www.eldia.com.ar
6441030,6,6441,Diarios Impresos,Buenos Aires,La Plata,El Plata Informador,Diagonal 80 817,1900.0,4232996.0,,
6441030,6,6441,Diarios Impresos,Buenos Aires,La Plata,Hoy ,Cnel. Dorrego  584,,15564814.0,,www.hoyrojas.com.ar
6469080,6,6469,Diarios Impresos,Buenos Aires,Lincoln,La Posta del NoroesteÂ ,Andrade 746,,432683.0,redacciondiariolaposta@gmail.com,http://lapostadiario.com/
6483040,6,6483,Diarios Impresos,Buenos Aires,Lobos,La Palabra de Lobos,Las Heras 38,,431800.0,lapalabradelobos@yahoo.com.ar,http://www.lapalabradelobos.com/
6490010,6,6490,Diarios Impresos,Buenos Aires,Lomas de Zamora,La Union,San Mart 673,4700.0,,digital@multimediosunion.com.ar,www.launiondigital.com.ar
6497060,6,6497,Diarios Impresos,Buenos Aires,Lujan,El Civismo,Dr. Muniz 654,6700.0,428466.0,,www.elcivismo.com.ar
6497060,6,6497,Diarios Impresos,Buenos Aires,Lujan,PresenteÂ ,Italia 1285,6700.0,435000.0,contacto@semanario-presente.com.ar,http://www.semanario-presente.com.ar/
6511020,6,6511,Diarios Impresos,Buenos Aires,Maipu,Semana MaipuenseÂ ,s/d,,15403648.0,semanamaipuense@hotmail.com,https://www.facebook.com/elsemanariodemaipu/
6357110,6,6357,Diarios Impresos,Buenos Aires,Mar del Plata,La Capital de Mar del Plata,Av. M. Champagnat  2551,7604.0,4788490.0,contacto@lacapitalmdq.com.ar,www.lacapitalmdp.com/
6420040,6,6420,Diarios Impresos,Buenos Aires,Mar del TuyÃº ,PioneroÂ ,calle 75bis NÂ°85,,434420.0,,http://diariopionero.com.ar/
6532020,6,6532,Diarios Impresos,Buenos Aires,Mercedes,El Nuevo CronistaÂ ,Calle 5 NÂº 619,,426372.0,,http://www.nuevocronista.com/
6532020,6,6532,Diarios Impresos,Buenos Aires,Mercedes,Los Protagonistas,Calle 14 671,6600.0,423884.0,info@sprotagonistas.com.ar,www.sprotagonistas.com.ar
6568010,6,6568,Diarios Impresos,Buenos Aires,Moron,El Diario de Moron,San Martin 134,1708.0,46288049.0,eldiariodemoron@yahoo.com.ar,www.eldiariodemoron.com.ar
6581040,6,6581,Diarios Impresos,Buenos Aires,Necochea - Quequen,Ecos Diarios,Calle 62 2486,7630.0,430754.0,ecosdiar@satlink.coma,www.ecosdiarios.com
6595070,6,6595,Diarios Impresos,Buenos Aires,Olavarria,El Popular,Vicente Lopez 2626,7400.0,420502.0,director@elpopular.com.ara,www.diarioelpopular.com.ara
6609080,6,6609,Diarios Impresos,Buenos Aires,Pehuajo,NoticiasÂ ,Varela 722,6450.0,472156.0,,http://noticiaspehuajo.com/
6623100,6,6623,Diarios Impresos,Buenos Aires,Pergamino,El TiempoÂ ,Rivadavia 42,,440665.0,clasificados@eltiempodepergamino.com,
6623100,6,6623,Diarios Impresos,Buenos Aires,Pergamino,La Opinion,San Nicolas 400,2700.0,437755.0,redaccion@bbt11.com.ar,www.laopinion-pergamino.com.ar
6638040,6,6638,Diarios Impresos,Buenos Aires,Pilar,Diario Pilar Regional,Pedro Lagrave 254,1629.0,4666066.0,,https://www.pilaradiario.com/
6638040,6,6638,Diarios Impresos,Buenos Aires,Pilar,ResumenÂ ,San Martin 128,1629.0,4430868.0,,https://diarioresumen.com.ar
6638040,6,6638,Diarios Impresos,Buenos Aires,Pilar,ResumenÂ ,San MartÃ­n 128,1629.0,,redaccion@diarioresumen.com.ar,https://diarioresumen.com.ar/
6658010,6,6658,Diarios Impresos,Buenos Aires,Quilmes,El Sol,Av. HipÃ³lito Yrigoyen 122,1878.0,42576325.0,,http://elsolnoticias.com.ar/
6658010,6,6658,Diarios Impresos,Buenos Aires,Quilmes,Perspectiva Sur,Mitre 815,1878.0,42571182.0,redaccion@perspectivasur.com,www.perspectivasur.com
6686060,6,6686,Diarios Impresos,Buenos Aires,Rojas,El Nuevo Diario RojenseÂ ,Lavalle 471,2705.0,466000.0,administracion@elnuevorojense.com.ar,http://www.elnuevorojense.com.ar
6686060,6,6686,Diarios Impresos,Buenos Aires,Rojas,Hoy Rojas,Dorrego 580,2705.0,4338900.0,info@diariohoy.net,www.diariohoy.net
6728040,6,6728,Diarios Impresos,Buenos Aires,San Andres de Giles,La Libertad,Belgrano 321,,440846.0,la-libertad@ar.inter.net,www.la-libertad.com.ar
6420020,6,6420,Diarios Impresos,Buenos Aires,San Bernardo,Opinion de la CostaÂ ,Av. San Bernardo 1617,,464700.0,,http://www.diarioopinion.com.ar/
6427010,6,6427,Diarios Impresos,Buenos Aires,San Justo,NCOÂ ,MonseÃ±or MarcÃ³n 2584,,44414936.0,diarionco@gmail.com,https://diario-nco.com/
6763050,6,6763,Diarios Impresos,Buenos Aires,San Nicolas de los Arroyos,El Norte,Francia 64,2900.0,422112.0,diarioelnorte@diarioelnorte.com.ara,www.diarioelnorte.com.ara
6770050,6,6770,Diarios Impresos,Buenos Aires,San Pedro,El Diario de San Pedro,BartolomÃ© Mitre 1085,,420400.0,,http://eldiariodesanpedro.com.ar/sitio/
6770050,6,6770,Diarios Impresos,Buenos Aires,San Pedro,La Opinion Semanario,San Martin 73,,420100.0,laopinion@laopinionsemanario.com.ar,www.laopinionsemanario.com.ar
6357120,6,6357,Diarios Impresos,Buenos Aires,Sierra de los Padres,Nueva SierraÂ ,s/d,,,,http://www.nuevasierra.com.ar/
6791050,6,6791,Diarios Impresos,Buenos Aires,Tandil,El Eco de Tandil,H. Yrigoyen 560,7000.0,446046.0,diarioeleco@poraire.net,www.eleco.com.ar
6791050,6,6791,Diarios Impresos,Buenos Aires,Tandil,La Voz de TandilÂ ,Av. Santamaria,7000.0,4448008.0,,https://www.lavozdetandil.com.ar/
6791050,6,6791,Diarios Impresos,Buenos Aires,Tandil,Nueva Era,Gral. Rodriguez 445,7000.0,422085.0,nuevaera@infovia.com.ara,www.nuevaeranet.com.ar
6515010,6,6515,Diarios Impresos,Buenos Aires,Tortuguitas,Tiempo de TortuguitasÂ ,s/d,,1551620667.0,tiempodetortuguitas@hotmail.com,http://www.tiempodetortuguitas.com.ar/
6826050,6,6826,Diarios Impresos,Buenos Aires,Trenque Lauquen,La OpinionÂ ,Roca 752,6400.0,410434.0,,http://laopinion.com.ar
6833100,6,6833,Diarios Impresos,Buenos Aires,Tres Arroyos,El Periodista,Av del Trabajador 840,,15646223.0,,www.elperiodista3a.com.ar
6833100,6,6833,Diarios Impresos,Buenos Aires,Tres Arroyos,La Voz del Pueblo,Av San Martin 991,,,S/D,www.lavozdelpueblo.com.ar
6861010,6,6861,Diarios Impresos,Buenos Aires,Vicente Lopez,Lo NuestroÂ ,Monteverde 3297,,47946638.0,diariolonuestro@gmail.com,https://www.diariolonuestro.com.ar/
6868020,6,6868,Diarios Impresos,Buenos Aires,Villa Gesell,El FundadorÂ ,"Av. 3 y Paseo 106 - GalerÃ­a Futura, local 7",,457181.0,,http://elsurdiario.com.ar
6882050,6,6882,Diarios Impresos,Buenos Aires,Zarate,El Debate,Justa Lima de Atucha 950,2800.0,432000.0,info@eldebate.com.ar,www.eldebate.com.ar
6882050,6,6882,Diarios Impresos,Buenos Aires,Zarate,La Voz de Zarate,Alte. Brown 742,2800.0,420855.0,diariolavozdezarate@cabletel.net.ar,http://www.diariolavozdezarate.com/
10049030,10,10049,Diarios Impresos,Catamarca,San Fernando del Valle de Catamarca,El Ancasti,Sarmiento 518,4700.0,431385.0,lector@elancasti.net.ar,www.elancasti.com.ar
10049030,10,10049,Diarios Impresos,Catamarca,San Fernando del Valle de Catamarca,El EsquiÃº,Esquiu 843,4700.0,4453001.0,,https://www.elesquiu.com/
22140060,22,22140,Diarios Impresos,Chaco,Resistencia,El Diario de la RegionÂ ,JosÃ© HernÃ¡ndez 280,3500.0,4450502.0,eldiariodelaregion@hotmail.com,https://www.eldiariodelaregion.com.ar/
22140060,22,22140,Diarios Impresos,Chaco,Resistencia,Norte,Carlos Pellegrini 744,3500.0,428204.0,m_diaz@diarionorte.com,www.diarionorte.com
22140060,22,22140,Diarios Impresos,Chaco,Resistencia,Primera Linea,25 de Mayo  264,3500.0,447777.0,redaccion@diarioprimeralinea.com.ar,www.diarioprimeralinea.com.ar/
22140060,22,22140,Diarios Impresos,Chaco,Resistencia,La voz del Chaco,Salta 285,3500.0,4849077.0,redaccion@diariolavozdelchaco.com,http://www.diariolavozdelchaco.com
22140060,22,22140,Diarios Impresos,Chaco,Resistencia,Diario Chaco,Mitre 593,3500.0,4413998.0,,http://www.diariochaco.com/
26021030,26,26021,Diarios Impresos,Chubut,Comodoro Rivadavia,Cronica,Namuncura 122,,,cronica@diariocronica.com.ar,www.diariocronica.com.ar/
26021030,26,26021,Diarios Impresos,Chubut,Comodoro Rivadavia,El Patagonico,Sarmiento 569,,4462728.0,redaccion@elpatagonico.net,www.elpatagonico.net
26035030,26,26035,Diarios Impresos,Chubut,Esquel,Paginas del SurÂ ,Belgrano 563,,,,http://paginasdelsur.com.ar/
26035030,26,26035,Diarios Impresos,Chubut,Esquel,La Portada,Gral. Roca 659,,450417.0,redaccion@diariolaportada.com.ar,http://diariolaportada.com.ar/
26007020,26,26007,Diarios Impresos,Chubut,Puerto Madryn,Diario El Chubut,Roque Saenz PeÃ±a 61,9120.0,4455555.0,elchubut-madryn@speedy.com.ar,www.elchubut.com.ar
26007020,26,26007,Diarios Impresos,Chubut,Puerto Madryn,Diario Jornada,Marcos A. Zar 857,9120.0,4458851.0,administracionmadryn@grupojornada.com,www.diariojornada.com.ar
26007020,26,26007,Diarios Impresos,Chubut,Puerto Madryn,El Diario de Madryn,9 de Julio 367,9120.0,,redaccion@diariodemadryn.com,https://www.eldiariodemadryn.com/
26007040,26,26007,Diarios Impresos,Chubut,Trelew,El Chubut,9 de Julio 329,9100.0,434802.0,info@elchubut.com.ar,www.diarioelchubut.com.ar
2000010,2,2000,Diarios Impresos,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ambito Financiero,Av. Paseo Colon 1196,1063.0,43491500.0,mensajesaleditor@ambitoweb.com,www.ambitoweb.com
2000010,2,2000,Diarios Impresos,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Argentinisches Tageblatt,Ciudad de La Paz  1410,1426.0,47825104.0,info@tageblatt.com.ar,www.tageblatt.com.ar/
2000010,2,2000,Diarios Impresos,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Buenos Aires Economico,Soler 6026,,,,https://www.baenegocios.com/
2000010,2,2000,Diarios Impresos,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Clarin,Tacuari  1842,,43097500.0,lectores@clarin.com.ar,www.clarin.com
2000010,2,2000,Diarios Impresos,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Cronica,Av. Juan de Garay 130/40,1063.0,43611001.0,editor@cronica.com.ar,www.cronica.com.ar
2000010,2,2000,Diarios Impresos,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,El Cronista Comercial,Av. Paseo Colon 740,1063.0,41219300.0,,www.cronista.com
